report_date,US$1,SDR1
1999-02-01,0.719135,1.390560
1999-02-02,0.717885,1.392980
1999-02-03,0.716867,1.394960
1999-02-04,0.719371,1.390100
1999-02-05,0.717408,1.393910
1999-02-08,0.719801,1.389270
1999-02-09,0.719680,1.389510
1999-02-10,0.720208,1.388490
1999-02-11,0.719786,1.389300
1999-02-12,0.721348,1.386290
1999-02-15,0.721165,1.386650
1999-02-16,0.725499,1.378360
1999-02-17,0.724831,1.379630
1999-02-18,0.726571,1.376330
1999-02-19,0.728164,1.373320
1999-02-22,0.734614,1.361260
1999-02-23,0.733846,1.362680
1999-02-24,0.734202,1.362020
1999-02-25,0.732928,1.364390
1999-02-26,0.732298,1.365560
1999-03-01,0.732172,1.365800
1999-03-02,0.735718,1.359220
1999-03-03,0.735337,1.359920
1999-03-04,0.738716,1.353700
1999-03-05,0.738938,1.353290
1999-03-08,0.735948,1.358790
1999-03-09,0.737073,1.356720
1999-03-10,0.733194,1.363900
1999-03-11,0.734254,1.361930
1999-03-12,0.732038,1.366050
1999-03-15,0.730568,1.368800
1999-03-16,0.732846,1.364540
1999-03-17,0.731389,1.367260
1999-03-18,0.729753,1.370330
1999-03-19,0.730129,1.369620
1999-03-22,0.731888,1.366330
1999-03-23,0.732049,1.366030
1999-03-24,0.729956,1.369950
1999-03-25,0.731148,1.367710
1999-03-26,0.734461,1.361540
1999-03-29,0.737064,1.356730
1999-03-30,0.737938,1.355130
1999-03-31,0.736463,1.357840
1999-04-01,0.736398,1.357960
1999-04-02,0.737738,1.355500
1999-04-05,0.740720,1.350040
1999-04-06,0.740802,1.349890
1999-04-07,0.738103,1.354820
1999-04-08,0.737580,1.355790
1999-04-09,0.738733,1.353670
1999-04-12,0.735129,1.360310
1999-04-13,0.736890,1.357060
1999-04-14,0.735350,1.359900
1999-04-15,0.735585,1.359460
1999-04-16,0.737073,1.356720
1999-04-19,0.736879,1.357070
1999-04-20,0.736834,1.357160
1999-04-21,0.739596,1.352090
1999-04-22,0.740726,1.350030
1999-04-23,0.738952,1.353270
1999-04-26,0.738778,1.353590
1999-04-27,0.738972,1.353230
1999-04-28,0.738007,1.355000
1999-04-29,0.739144,1.352920
1999-04-30,0.740069,1.351230
1999-05-03,0.741056,1.349430
1999-05-04,0.741865,1.347950
1999-05-05,0.738682,1.353760
1999-05-06,0.735676,1.359290
1999-05-07,0.736150,1.358420
1999-05-10,0.737437,1.356050
1999-05-11,0.737818,1.355350
1999-05-12,0.739736,1.351830
1999-05-13,0.740429,1.350570
1999-05-14,0.740896,1.349720
1999-05-17,0.741594,1.348450
1999-05-18,0.740884,1.349740
1999-05-19,0.743715,1.344600
1999-05-20,0.743398,1.345170
1999-05-21,0.744362,1.343430
1999-05-24,0.745100,1.342100
1999-05-25,0.743225,1.345490
1999-05-26,0.743576,1.344850
1999-05-27,0.746406,1.339750
1999-05-28,0.743585,1.344840
1999-05-31,0.745179,1.341960
1999-06-01,0.745246,1.341840
1999-06-02,0.745645,1.341120
1999-06-03,0.746277,1.339990
1999-06-04,0.747884,1.337110
1999-06-07,0.747378,1.338010
1999-06-08,0.746286,1.339970
1999-06-09,0.742461,1.346870
1999-06-10,0.742715,1.346410
1999-06-11,0.740712,1.350050
1999-06-14,0.743339,1.345280
1999-06-15,0.745420,1.341530
1999-06-16,0.746960,1.338760
1999-06-17,0.746387,1.339790
1999-06-18,0.746211,1.340100
1999-06-21,0.748035,1.336840
1999-06-22,0.748377,1.336230
1999-06-23,0.749888,1.333530
1999-06-24,0.749081,1.334970
1999-06-25,0.745575,1.341250
1999-06-28,0.747269,1.338210
1999-06-29,0.747742,1.337360
1999-06-30,0.748574,1.335870
1999-07-01,0.747924,1.337040
1999-07-02,0.750835,1.331850
1999-07-05,0.751719,1.330280
1999-07-06,0.752601,1.328730
1999-07-07,0.752773,1.328420
1999-07-08,0.753931,1.326380
1999-07-09,0.754071,1.326140
1999-07-12,0.755531,1.323570
1999-07-13,0.753606,1.326950
1999-07-14,0.752582,1.328760
1999-07-15,0.751366,1.330910
1999-07-16,0.751606,1.330480
1999-07-19,0.752054,1.329690
1999-07-20,0.744785,1.342670
1999-07-21,0.744150,1.343820
1999-07-22,0.741312,1.348960
1999-07-23,0.739734,1.351840
1999-07-26,0.735344,1.359910
1999-07-27,0.737414,1.356090
1999-07-28,0.737467,1.355990
1999-07-29,0.734182,1.362060
1999-07-30,0.733026,1.364210
1999-08-02,0.732092,1.365950
1999-08-03,0.733993,1.362410
1999-08-04,0.730758,1.368440
1999-08-05,0.730238,1.369420
1999-08-06,0.731798,1.366500
1999-08-09,0.733868,1.362640
1999-08-10,0.731494,1.367070
1999-08-11,0.733256,1.363780
1999-08-12,0.735529,1.359570
1999-08-13,0.733430,1.363460
1999-08-16,0.735289,1.360010
1999-08-17,0.736624,1.357540
1999-08-18,0.734834,1.360850
1999-08-19,0.732794,1.364640
1999-08-20,0.728859,1.372010
1999-08-23,0.729781,1.370280
1999-08-24,0.733541,1.363250
1999-08-25,0.734903,1.360720
1999-08-26,0.734638,1.361220
1999-08-27,0.734990,1.360560
1999-08-30,0.734631,1.361230
1999-08-31,0.730004,1.369860
1999-09-01,0.728038,1.373560
1999-09-02,0.726836,1.375830
1999-09-03,0.727307,1.374940
1999-09-06,0.729344,1.371100
1999-09-07,0.732155,1.365830
1999-09-08,0.730655,1.368640
1999-09-09,0.727238,1.375070
1999-09-10,0.728758,1.372200
1999-09-13,0.729553,1.370700
1999-09-14,0.729538,1.370730
1999-09-15,0.725831,1.377730
1999-09-16,0.725406,1.378540
1999-09-17,0.728350,1.372970
1999-09-20,0.729624,1.370570
1999-09-21,0.724884,1.379530
1999-09-22,0.722639,1.383820
1999-09-23,0.723483,1.382200
1999-09-24,0.723097,1.382940
1999-09-27,0.724044,1.381130
1999-09-28,0.724967,1.379370
1999-09-29,0.724660,1.379960
1999-09-30,0.720621,1.387690
1999-10-01,0.719030,1.390760
1999-10-04,0.719056,1.390710
1999-10-05,0.721111,1.386750
1999-10-06,0.720577,1.387780
1999-10-07,0.722174,1.384710
1999-10-08,0.723011,1.383100
1999-10-11,0.722245,1.384570
1999-10-12,0.721422,1.386150
1999-10-13,0.720879,1.387200
1999-10-14,0.720162,1.388580
1999-10-15,0.716090,1.396470
1999-10-18,0.715322,1.397970
1999-10-19,0.716488,1.395700
1999-10-20,0.718350,1.392080
1999-10-21,0.717985,1.392790
1999-10-22,0.716800,1.395090
1999-10-25,0.719495,1.389860
1999-10-26,0.719220,1.390390
1999-10-27,0.718955,1.390910
1999-10-28,0.721559,1.385890
1999-10-29,0.724260,1.380720
1999-11-01,0.720478,1.387970
1999-11-02,0.722349,1.384370
1999-11-03,0.721360,1.386270
1999-11-04,0.722895,1.383330
1999-11-05,0.726241,1.376950
1999-11-08,0.727182,1.375170
1999-11-09,0.725941,1.377520
1999-11-10,0.726056,1.377300
1999-11-11,0.725881,1.377640
1999-11-12,0.726640,1.376200
1999-11-15,0.727597,1.374390
1999-11-16,0.727968,1.373690
1999-11-17,0.726223,1.376990
1999-11-18,0.726991,1.375530
1999-11-19,0.729394,1.371000
1999-11-22,0.727901,1.373810
1999-11-23,0.726833,1.375830
1999-11-24,0.728825,1.372070
1999-11-25,0.729162,1.371440
1999-11-26,0.731103,1.367800
1999-11-29,0.728364,1.372940
1999-11-30,0.730126,1.369630
1999-12-01,0.729158,1.371450
1999-12-02,0.730022,1.369820
1999-12-03,0.730471,1.368980
1999-12-06,0.727845,1.373920
1999-12-07,0.726172,1.377090
1999-12-08,0.725791,1.377810
1999-12-09,0.727083,1.375360
1999-12-10,0.726917,1.375670
1999-12-13,0.727544,1.374490
1999-12-14,0.730619,1.368700
1999-12-15,0.732025,1.366070
1999-12-16,0.727905,1.373810
1999-12-17,0.728212,1.373230
1999-12-20,0.730198,1.369490
1999-12-21,0.728723,1.372260
1999-12-22,0.728210,1.373230
1999-12-23,0.727667,1.374260
1999-12-24,0.727427,1.374710
1999-12-27,0.727212,1.375110
1999-12-28,0.728675,1.372350
1999-12-29,0.728131,1.373380
1999-12-30,0.729422,1.370950
1999-12-31,0.728591,1.372510
2000-01-03,0.726696,1.376090
2000-01-04,0.723608,1.381960
2000-01-05,0.723627,1.381930
2000-01-06,0.724439,1.380380
2000-01-07,0.727113,1.375300
2000-01-10,0.727964,1.373690
2000-01-11,0.727992,1.373640
2000-01-12,0.727408,1.374750
2000-01-13,0.727922,1.373770
2000-01-14,0.728693,1.372320
2000-01-17,0.730418,1.369080
2000-01-18,0.731660,1.366760
2000-01-19,0.732035,1.366050
2000-01-20,0.730754,1.368450
2000-01-21,0.728903,1.371920
2000-01-24,0.730897,1.368180
2000-01-25,0.732883,1.364480
2000-01-26,0.733032,1.364200
2000-01-27,0.733533,1.363270
2000-01-28,0.735643,1.359360
2000-01-31,0.739166,1.352880
2000-02-01,0.743465,1.345050
2000-02-02,0.744247,1.343640
2000-02-03,0.744170,1.343780
2000-02-04,0.741912,1.347870
2000-02-07,0.743729,1.344580
2000-02-08,0.742725,1.346390
2000-02-09,0.740652,1.350160
2000-02-10,0.740860,1.349780
2000-02-11,0.744681,1.342860
2000-02-14,0.741878,1.347930
2000-02-15,0.744331,1.343490
2000-02-16,0.743680,1.344670
2000-02-17,0.742170,1.347400
2000-02-18,0.744673,1.342870
2000-02-21,0.745665,1.341080
2000-02-22,0.742117,1.347500
2000-02-23,0.741027,1.349480
2000-02-24,0.743389,1.345190
2000-02-25,0.746297,1.339950
2000-02-28,0.746809,1.339030
2000-02-29,0.746670,1.339280
2000-03-01,0.746737,1.339160
2000-03-02,0.743895,1.344280
2000-03-03,0.746249,1.340040
2000-03-06,0.745927,1.340610
2000-03-07,0.747441,1.337900
2000-03-08,0.747332,1.338090
2000-03-09,0.745084,1.342130
2000-03-10,0.745256,1.341820
2000-03-13,0.741977,1.347750
2000-03-14,0.743623,1.344770
2000-03-15,0.743754,1.344530
2000-03-16,0.742802,1.346250
2000-03-17,0.743599,1.344810
2000-03-20,0.744914,1.342440
2000-03-21,0.744095,1.343920
2000-03-22,0.747048,1.338600
2000-03-23,0.746677,1.339270
2000-03-24,0.743884,1.344290
2000-03-27,0.742495,1.346810
2000-03-28,0.744020,1.344050
2000-03-29,0.744455,1.343260
2000-03-30,0.743904,1.344260
2000-03-31,0.742460,1.346870
2000-04-03,0.743755,1.344530
2000-04-04,0.744179,1.343760
2000-04-05,0.741899,1.347890
2000-04-06,0.742601,1.346620
2000-04-07,0.744145,1.343820
2000-04-10,0.746050,1.340390
2000-04-11,0.745756,1.340920
2000-04-12,0.744593,1.343020
2000-04-13,0.744931,1.342410
2000-04-14,0.745617,1.341170
2000-04-17,0.741581,1.348470
2000-04-18,0.744338,1.343470
2000-04-19,0.745709,1.341000
2000-04-20,0.747312,1.338130
2000-04-21,0.749102,1.334930
2000-04-24,0.748444,1.336110
2000-04-25,0.750256,1.332880
2000-04-26,0.753481,1.327170
2000-04-27,0.753321,1.327460
2000-04-28,0.758030,1.319210
2000-05-01,0.759726,1.316260
2000-05-02,0.759372,1.316880
2000-05-03,0.762537,1.311410
2000-05-04,0.763797,1.309250
2000-05-05,0.763391,1.309940
2000-05-08,0.764913,1.307340
2000-05-09,0.764956,1.307270
2000-05-10,0.761919,1.312480
2000-05-11,0.763370,1.309980
2000-05-12,0.763171,1.310320
2000-05-15,0.762380,1.311680
2000-05-16,0.764310,1.308370
2000-05-17,0.768493,1.301250
2000-05-18,0.768955,1.300470
2000-05-19,0.768158,1.301820
2000-05-22,0.764067,1.308790
2000-05-23,0.762041,1.312270
2000-05-24,0.762914,1.310760
2000-05-25,0.764674,1.307750
2000-05-26,0.762059,1.312240
2000-05-29,0.758747,1.317960
2000-05-30,0.754883,1.324710
2000-05-31,0.757567,1.320020
2000-06-01,0.758892,1.317710
2000-06-02,0.758276,1.318780
2000-06-05,0.754408,1.325540
2000-06-06,0.752895,1.328210
2000-06-07,0.748297,1.336370
2000-06-08,0.748688,1.335670
2000-06-09,0.751341,1.330950
2000-06-12,0.751197,1.331210
2000-06-13,0.750038,1.333270
2000-06-14,0.749784,1.333720
2000-06-15,0.750957,1.331630
2000-06-16,0.749731,1.333810
2000-06-19,0.747618,1.337580
2000-06-20,0.749945,1.333430
2000-06-21,0.750984,1.331590
2000-06-22,0.752932,1.328140
2000-06-23,0.751512,1.330650
2000-06-26,0.754546,1.325300
2000-06-27,0.753254,1.327570
2000-06-28,0.752465,1.328970
2000-06-29,0.748243,1.336460
2000-06-30,0.747787,1.337280
2000-07-03,0.751413,1.330830
2000-07-04,0.751672,1.330370
2000-07-05,0.750201,1.332980
2000-07-06,0.750942,1.331660
2000-07-07,0.753018,1.327990
2000-07-10,0.751714,1.330290
2000-07-11,0.750952,1.331640
2000-07-12,0.753263,1.327560
2000-07-13,0.756084,1.322600
2000-07-14,0.757511,1.320110
2000-07-17,0.757011,1.320990
2000-07-18,0.757154,1.320740
2000-07-19,0.760614,1.314730
2000-07-20,0.760571,1.314800
2000-07-21,0.757223,1.320620
2000-07-24,0.757485,1.320160
2000-07-25,0.756247,1.322320
2000-07-26,0.756544,1.321800
2000-07-27,0.756748,1.321440
2000-07-28,0.759684,1.316340
2000-07-31,0.761414,1.313350
2000-08-01,0.761475,1.313240
2000-08-02,0.763623,1.309550
2000-08-03,0.765161,1.306920
2000-08-04,0.764034,1.308840
2000-08-07,0.763368,1.309980
2000-08-08,0.763922,1.309040
2000-08-09,0.764984,1.307220
2000-08-10,0.763953,1.308980
2000-08-11,0.762340,1.311750
2000-08-14,0.765127,1.306970
2000-08-15,0.763130,1.310390
2000-08-16,0.763546,1.309680
2000-08-17,0.762523,1.311440
2000-08-18,0.763224,1.310230
2000-08-21,0.764708,1.307690
2000-08-22,0.766244,1.305070
2000-08-23,0.765973,1.305530
2000-08-24,0.764597,1.307880
2000-08-25,0.764339,1.308320
2000-08-28,0.763945,1.308990
2000-08-29,0.764668,1.307760
2000-08-30,0.767954,1.302160
2000-08-31,0.766402,1.304800
2000-09-01,0.767649,1.302680
2000-09-04,0.763573,1.309630
2000-09-05,0.767866,1.302310
2000-09-06,0.768321,1.301540
2000-09-07,0.771478,1.296210
2000-09-08,0.771498,1.296180
2000-09-11,0.775876,1.288870
2000-09-12,0.776205,1.288320
2000-09-13,0.776180,1.288360
2000-09-14,0.775052,1.290240
2000-09-15,0.777282,1.286530
2000-09-18,0.778748,1.284110
2000-09-19,0.779013,1.283680
2000-09-20,0.779401,1.283040
2000-09-21,0.777763,1.285740
2000-09-22,0.771341,1.296440
2000-09-25,0.770727,1.297480
2000-09-26,0.770728,1.297480
2000-09-27,0.769509,1.299530
2000-09-28,0.769248,1.299970
2000-09-29,0.770481,1.297890
2000-10-02,0.770401,1.298030
2000-10-03,0.772426,1.294620
2000-10-04,0.773661,1.292560
2000-10-05,0.774517,1.291130
2000-10-06,0.774557,1.291060
2000-10-09,0.775470,1.289540
2000-10-10,0.772915,1.293800
2000-10-11,0.772623,1.294290
2000-10-12,0.773396,1.293000
2000-10-13,0.773058,1.293560
2000-10-16,0.778337,1.284790
2000-10-17,0.779228,1.283320
2000-10-18,0.777799,1.285680
2000-10-19,0.779696,1.282550
2000-10-20,0.779841,1.282310
2000-10-23,0.781648,1.279350
2000-10-24,0.781203,1.280080
2000-10-25,0.782882,1.277330
2000-10-26,0.784151,1.275260
2000-10-27,0.783422,1.276450
2000-10-30,0.778022,1.285310
2000-10-31,0.781651,1.279340
2000-11-01,0.777947,1.285430
2000-11-02,0.774901,1.290490
2000-11-03,0.772669,1.294220
2000-11-06,0.773422,1.292960
2000-11-07,0.776152,1.288410
2000-11-08,0.778061,1.285250
2000-11-09,0.778735,1.284130
2000-11-10,0.776166,1.288380
2000-11-13,0.776614,1.287640
2000-11-14,0.777108,1.286820
2000-11-15,0.778074,1.285230
2000-11-16,0.779217,1.283340
2000-11-17,0.780333,1.281500
2000-11-20,0.781239,1.280020
2000-11-21,0.782897,1.277310
2000-11-22,0.784153,1.275260
2000-11-23,0.785460,1.273140
2000-11-24,0.786449,1.271540
2000-11-27,0.787771,1.269410
2000-11-28,0.783533,1.276270
2000-11-29,0.779846,1.282300
2000-11-30,0.780052,1.281970
2000-12-01,0.778709,1.284180
2000-12-04,0.774208,1.291640
2000-12-05,0.775254,1.289900
2000-12-06,0.775629,1.289280
2000-12-07,0.772464,1.294560
2000-12-08,0.773681,1.292520
2000-12-11,0.774898,1.290490
2000-12-12,0.776413,1.287980
2000-12-13,0.778816,1.284000
2000-12-14,0.775590,1.289340
2000-12-15,0.772361,1.294730
2000-12-18,0.773031,1.293610
2000-12-19,0.774436,1.291260
2000-12-20,0.771966,1.295390
2000-12-21,0.768769,1.300780
2000-12-22,0.766468,1.304690
2000-12-26,0.766882,1.303980
2000-12-27,0.766463,1.304700
2000-12-28,0.767849,1.302340
2000-12-29,0.767514,1.302910
2001-01-02,0.763938,1.309010
2001-01-03,0.760264,1.315330
2001-01-04,0.762601,1.311300
2001-01-05,0.762511,1.311460
2001-01-08,0.763279,1.310140
2001-01-09,0.766060,1.305380
2001-01-10,0.766484,1.304660
2001-01-11,0.764086,1.308750
2001-01-12,0.764567,1.307930
2001-01-15,0.768774,1.300770
2001-01-16,0.768979,1.300430
2001-01-17,0.769392,1.299730
2001-01-18,0.769351,1.299800
2001-01-19,0.768509,1.301220
2001-01-22,0.770990,1.297030
2001-01-23,0.768075,1.301960
2001-01-24,0.771894,1.295520
2001-01-25,0.776365,1.288050
2001-01-26,0.771740,1.295770
2001-01-29,0.774109,1.291810
2001-01-30,0.774413,1.291300
2001-01-31,0.770541,1.297790
2001-02-01,0.766025,1.305440
2001-02-02,0.766015,1.305460
2001-02-05,0.766369,1.304850
2001-02-06,0.767733,1.302540
2001-02-07,0.769829,1.298990
2001-02-08,0.773323,1.293120
2001-02-09,0.774524,1.291120
2001-02-12,0.773204,1.293320
2001-02-13,0.772414,1.294640
2001-02-14,0.773660,1.292560
2001-02-15,0.777042,1.286930
2001-02-16,0.774259,1.291560
2001-02-19,0.772345,1.294760
2001-02-20,0.777108,1.286820
2001-02-21,0.775808,1.288980
2001-02-22,0.777750,1.285760
2001-02-23,0.778460,1.284590
2001-02-26,0.776865,1.287230
2001-02-27,0.775292,1.289840
2001-02-28,0.773709,1.292480
2001-03-01,0.773020,1.293630
2001-03-02,0.770812,1.297330
2001-03-05,0.773043,1.293590
2001-03-06,0.773069,1.293550
2001-03-07,0.773126,1.293450
2001-03-08,0.772851,1.293910
2001-03-09,0.771962,1.295400
2001-03-12,0.774750,1.290740
2001-03-13,0.776488,1.287850
2001-03-14,0.777788,1.285700
2001-03-15,0.782271,1.278330
2001-03-16,0.787214,1.270300
2001-03-19,0.785516,1.273050
2001-03-20,0.785616,1.272890
2001-03-21,0.787522,1.269810
2001-03-22,0.790141,1.265600
2001-03-23,0.788019,1.269000
2001-03-26,0.788160,1.268780
2001-03-27,0.787137,1.270430
2001-03-28,0.788617,1.268040
2001-03-29,0.789356,1.266860
2001-03-30,0.793241,1.260650
2001-04-02,0.795516,1.257050
2001-04-03,0.793517,1.260210
2001-04-04,0.789001,1.267430
2001-04-05,0.786557,1.271360
2001-04-06,0.788413,1.268370
2001-04-09,0.787030,1.270600
2001-04-10,0.787898,1.269200
2001-04-11,0.789944,1.265910
2001-04-12,0.790122,1.265630
2001-04-13,0.789804,1.266140
2001-04-16,0.790920,1.264350
2001-04-17,0.792513,1.261810
2001-04-18,0.792241,1.262240
2001-04-19,0.789199,1.267110
2001-04-20,0.784669,1.274420
2001-04-23,0.784667,1.274430
2001-04-24,0.785470,1.273120
2001-04-25,0.787032,1.270600
2001-04-26,0.785994,1.272270
2001-04-27,0.785831,1.272540
2001-04-30,0.790019,1.265790
2001-05-01,0.789999,1.265820
2001-05-02,0.787969,1.269090
2001-05-03,0.787874,1.269240
2001-05-04,0.786837,1.270910
2001-05-07,0.786385,1.271640
2001-05-08,0.788456,1.268300
2001-05-09,0.790311,1.265320
2001-05-10,0.789463,1.266680
2001-05-11,0.792764,1.261410
2001-05-14,0.793682,1.259950
2001-05-15,0.793456,1.260310
2001-05-16,0.791554,1.263340
2001-05-17,0.790902,1.264380
2001-05-18,0.792703,1.261510
2001-05-21,0.792859,1.261260
2001-05-22,0.793947,1.259530
2001-05-23,0.796090,1.256140
2001-05-24,0.794909,1.258010
2001-05-25,0.796239,1.255900
2001-05-28,0.796366,1.255700
2001-05-29,0.796382,1.255680
2001-05-30,0.796284,1.255830
2001-05-31,0.797305,1.254230
2001-06-01,0.797217,1.254360
2001-06-04,0.796577,1.255370
2001-06-05,0.799625,1.250590
2001-06-06,0.798484,1.252370
2001-06-07,0.800649,1.248990
2001-06-08,0.801153,1.248200
2001-06-11,0.801707,1.247340
2001-06-12,0.802813,1.245620
2001-06-13,0.800875,1.248630
2001-06-14,0.800772,1.248790
2001-06-15,0.794913,1.258000
2001-06-18,0.799280,1.251130
2001-06-19,0.799988,1.250020
2001-06-20,0.801534,1.247610
2001-06-21,0.800481,1.249250
2001-06-22,0.800787,1.248770
2001-06-25,0.798305,1.252650
2001-06-26,0.798401,1.252500
2001-06-27,0.798262,1.252720
2001-06-28,0.801627,1.247460
2001-06-29,0.802795,1.245650
2001-07-02,0.802673,1.245840
2001-07-03,0.802926,1.245440
2001-07-04,0.804011,1.243760
2001-07-05,0.805584,1.241340
2001-07-06,0.807000,1.239160
2001-07-09,0.804586,1.242880
2001-07-10,0.802116,1.246700
2001-07-11,0.798996,1.251570
2001-07-12,0.801149,1.248210
2001-07-13,0.800906,1.248590
2001-07-16,0.801579,1.247540
2001-07-17,0.803140,1.245110
2001-07-18,0.799123,1.251370
2001-07-19,0.794491,1.258670
2001-07-20,0.793417,1.260370
2001-07-23,0.795551,1.256990
2001-07-24,0.795536,1.257010
2001-07-25,0.794103,1.259280
2001-07-26,0.792675,1.261550
2001-07-27,0.793532,1.260190
2001-07-30,0.795212,1.257530
2001-07-31,0.794447,1.258740
2001-08-01,0.792766,1.261410
2001-08-02,0.791979,1.262660
2001-08-03,0.792165,1.262360
2001-08-06,0.792553,1.261750
2001-08-07,0.794476,1.258690
2001-08-08,0.794139,1.259230
2001-08-09,0.790762,1.264600
2001-08-10,0.787580,1.269710
2001-08-13,0.785727,1.272710
2001-08-14,0.787779,1.269390
2001-08-15,0.781019,1.280380
2001-08-16,0.777996,1.285350
2001-08-17,0.779250,1.283290
2001-08-20,0.779426,1.283000
2001-08-21,0.779012,1.283680
2001-08-22,0.776006,1.288650
2001-08-23,0.780401,1.281390
2001-08-24,0.780311,1.281540
2001-08-27,0.780376,1.281430
2001-08-28,0.782410,1.278100
2001-08-29,0.778472,1.284570
2001-08-30,0.779685,1.282570
2001-08-31,0.776261,1.288230
2001-09-03,0.779123,1.283490
2001-09-04,0.782588,1.277810
2001-09-05,0.785499,1.273080
2001-09-06,0.786807,1.270960
2001-09-07,0.784440,1.274790
2001-09-10,0.780381,1.281430
2001-09-11,0.784708,1.274360
2001-09-12,0.779456,1.282950
2001-09-13,0.779242,1.283300
2001-09-14,0.775342,1.289750
2001-09-17,0.771046,1.296940
2001-09-18,0.772492,1.294510
2001-09-19,0.772195,1.295010
2001-09-20,0.772470,1.294550
2001-09-21,0.773754,1.292400
2001-09-24,0.775431,1.289610
2001-09-25,0.774490,1.291170
2001-09-26,0.773105,1.293490
2001-09-27,0.774949,1.290410
2001-09-28,0.775790,1.289010
2001-10-01,0.777605,1.286000
2001-10-02,0.777419,1.286310
2001-10-03,0.777164,1.286730
2001-10-04,0.777886,1.285540
2001-10-05,0.776683,1.287530
2001-10-08,0.775337,1.289760
2001-10-09,0.775919,1.288790
2001-10-10,0.779409,1.283020
2001-10-11,0.781633,1.279370
2001-10-12,0.782800,1.277470
2001-10-15,0.780208,1.281710
2001-10-16,0.783219,1.276780
2001-10-17,0.783313,1.276630
2001-10-18,0.783374,1.276530
2001-10-19,0.783961,1.275570
2001-10-22,0.785606,1.272900
2001-10-23,0.789749,1.266230
2001-10-24,0.788181,1.268740
2001-10-25,0.789099,1.267270
2001-10-26,0.787859,1.269260
2001-10-29,0.784846,1.274140
2001-10-30,0.781932,1.278880
2001-10-31,0.782426,1.278080
2001-11-01,0.780642,1.281000
2001-11-02,0.781515,1.279570
2001-11-05,0.785439,1.273170
2001-11-06,0.783677,1.276040
2001-11-07,0.781577,1.279460
2001-11-08,0.783244,1.276740
2001-11-09,0.785411,1.273220
2001-11-12,0.784802,1.274210
2001-11-13,0.787568,1.269730
2001-11-14,0.790391,1.265200
2001-11-15,0.789873,1.266030
2001-11-16,0.790122,1.265630
2001-11-19,0.792750,1.261430
2001-11-20,0.791229,1.263860
2001-11-21,0.792081,1.262500
2001-11-22,0.793854,1.259680
2001-11-23,0.794394,1.258820
2001-11-26,0.792718,1.261480
2001-11-27,0.794400,1.258810
2001-11-28,0.791934,1.262730
2001-11-29,0.789214,1.267080
2001-11-30,0.789841,1.266080
2001-12-03,0.789265,1.267000
2001-12-04,0.789734,1.266250
2001-12-05,0.789929,1.265940
2001-12-06,0.792087,1.262490
2001-12-07,0.790453,1.265100
2001-12-10,0.791868,1.262840
2001-12-11,0.791177,1.263940
2001-12-12,0.789446,1.266710
2001-12-13,0.788860,1.267650
2001-12-14,0.787877,1.269230
2001-12-17,0.786942,1.270740
2001-12-18,0.788420,1.268360
2001-12-19,0.790286,1.265360
2001-12-20,0.790598,1.264870
2001-12-21,0.792175,1.262350
2001-12-24,0.797103,1.254540
2001-12-25,0.797103,1.254540
2001-12-26,0.797324,1.254200
2001-12-27,0.797152,1.254470
2001-12-28,0.796419,1.255620
2001-12-31,0.795716,1.256730
2002-01-01,0.795716,1.256730
2002-01-02,0.791831,1.262900
2002-01-03,0.791375,1.263620
2002-01-04,0.793312,1.260540
2002-01-07,0.795998,1.256280
2002-01-08,0.796227,1.255920
2002-01-09,0.795069,1.257750
2002-01-10,0.795038,1.257800
2002-01-11,0.794925,1.257980
2002-01-14,0.793970,1.259490
2002-01-15,0.793985,1.259470
2002-01-16,0.797694,1.253610
2002-01-17,0.798364,1.252560
2002-01-18,0.798883,1.251750
2002-01-21,0.798046,1.253060
2002-01-22,0.799788,1.250330
2002-01-23,0.798883,1.251750
2002-01-24,0.802348,1.246340
2002-01-25,0.805773,1.241040
2002-01-28,0.807381,1.238570
2002-01-29,0.806196,1.240390
2002-01-30,0.803894,1.243950
2002-01-31,0.805125,1.242040
2002-02-01,0.806951,1.239230
2002-02-04,0.805338,1.241710
2002-02-05,0.802925,1.245450
2002-02-06,0.804408,1.243150
2002-02-07,0.805292,1.241790
2002-02-08,0.803225,1.244980
2002-02-11,0.802029,1.246840
2002-02-12,0.801952,1.246960
2002-02-13,0.800371,1.249420
2002-02-14,0.802723,1.245760
2002-02-15,0.802555,1.246020
2002-02-18,0.802022,1.246850
2002-02-19,0.803893,1.243950
2002-02-20,0.801487,1.247680
2002-02-21,0.803003,1.245330
2002-02-22,0.803323,1.244830
2002-02-25,0.802204,1.246570
2002-02-26,0.804034,1.243730
2002-02-27,0.805904,1.240840
2002-02-28,0.805396,1.241630
2002-03-01,0.803962,1.243840
2002-03-04,0.804393,1.243170
2002-03-05,0.802964,1.245390
2002-03-06,0.802026,1.246840
2002-03-07,0.797888,1.253310
2002-03-08,0.796597,1.255340
2002-03-11,0.798669,1.252080
2002-03-12,0.799193,1.251260
2002-03-13,0.799396,1.250940
2002-03-14,0.796688,1.255200
2002-03-15,0.796075,1.256160
2002-03-18,0.799020,1.251530
2002-03-19,0.797522,1.253880
2002-03-20,0.799460,1.250840
2002-03-21,0.797465,1.253970
2002-03-22,0.799561,1.250690
2002-03-25,0.801138,1.248220
2002-03-26,0.801987,1.246900
2002-03-27,0.800882,1.248620
2002-03-28,0.802043,1.246820
